Date,Open,High,Low,Close,Adj Close,Volume,SP_open,SP_high,SP_low,SP_close,SP_Ajclose,SP_volume,DJ_open,DJ_high,DJ_low,DJ_close,DJ_Ajclose,DJ_volume,EG_open,EG_high,EG_low,EG_close,EG_Ajclose,EG_volume,EU_Price,EU_open,EU_high,EU_low,EU_Trend,OF_Price,OF_Open,OF_High,OF_Low,OF_Volume,OF_Trend,OS_Trend
1/28/2013,160.240005,160.729996,160.020004,160.289992999999,160.289992999999,8491600,150.289992999999,150.330002,149.509995,150.070007,133.221663999999,113357700,13895.98047,13915.71973,13862.57031,13881.92969,13881.92969,113570000,57.150002,58.599998,56.400002,58.049999,56.740097,950800,1.3456,1.3464,1.3478,1.3424,0,113.48,113.45,113.8,112.6,172160,1,1
1/29/2013,161.009995,161.309998,160.690002,160.990005,160.990005,7364900,149.770004,150.850006,149.669998,150.660004,133.745453,105694400,13881.92969,13969.99023,13880.00977,13954.4199199999,13954.4199199999,108230000,58.549999,59.25,56.75,57.450001,56.489361,853900,1.3493,1.3455,1.3498,1.3415,1,114.36,113.48,114.49,113.07,208910,1,1
1/30/2013,162.679993,163.039992999999,162.029999,162.190002,162.190002,12010000,150.639999,150.940002,149.929993,150.070007,133.221663999999,137447700,13954.4199199999,13966.12988,13896.9502,13910.4199199999,13910.4199199999,117200000,58.450001,59.450001,56.700001,56.950001,55.997726,727600,1.3568,1.3491,1.3588,1.3481,1,114.9,114.28,115.24,114.07,200610,1,1
1/31/2013,161.619995,161.809998,160.470001,161.199997,161.199997,9334000,149.889999,150.380005,149.600006,149.699997,132.893219,108975800,13910.4199199999,13941.05957,13860.58008,13860.58008,13860.58008,142600000,56.650002,56.75,55.5,56,55.063606,643000,1.3579,1.3567,1.3594,1.354,1,115.55,114.91,115.76,114.28,195490,1,0
2/1/2013,162.660004,162.770004,160.869995,161.449997,161.449997,12904300,150.649994,151.419998,150.389999,151.240005,134.260361,131173000,13860.58008,14019.78027,13860.58008,14009.79004,14009.79004,128420000,56.799999,57.150002,55.75,56.700001,55.751907,622500,1.364,1.3577,1.3712,1.3572,1,116.76,115.77,117.07,115.4,245850,1,1
2/4/2013,161.190002,162.419998,161.149994,162,162,7354900,150.320007,151.270004,149.429993,149.539992999999,132.75116,159073600,14009.79004,14009.79004,13866.83008,13880.08008,13880.08008,130420000,55.75,56.900002,55.5,56.299999,55.358593,679400,1.3514,1.3642,1.3659,1.3504,0,115.6,116.5,116.67,115.32,214960,0,0
2/5/2013,162.75,162.789992999999,161.330002,161.960007,161.960007,8979400,150.350006,151.479996,150.289992999999,151.050003,134.09166,113912400,13880.08008,14013.59961,13880.08008,13979.29981,13979.29981,134390000,56.849998,56.950001,55.549999,56.549999,55.604416,626900,1.3584,1.3514,1.3599,1.3459,1,116.52,115.47,117.23,115.01,227100,1,1
2/6/2013,162.130005,162.630005,161.990005,162.389999,162.389999,6138700,150.520004,151.259995,150.410004,151.160004,134.189316,138762800,13979.29981,13991.61035,13913.17969,13986.51953,13986.51953,127560000,56.5,56.950001,56.349998,56.549999,55.604416,299300,1.3523,1.3584,1.3598,1.3495,0,116.73,116.45,117.05,115.72,207780,1,1
2/7/2013,161.240005,162.960007,161.130005,161.839996,161.839996,12827200,151.210007,151.350006,149.860001,150.960007,134.01178,162490000,13986.51953,13988.05957,13852.2002,13944.04981,13944.04981,118530000,55.950001,57.450001,55.599998,56.799999,55.850227,819900,1.3396,1.3521,1.3577,1.3369,0,117.24,116.9,117.83,116.71,242300,1,0
2/8/2013,161.460007,162.020004,161.199997,161.570007,161.570007,6085900,151.220001,151.889999,151.220001,151.800003,134.757431,103133700,13944.04981,14022.62012,13944.04981,13992.96973,13992.96973,99860000,56.650002,57,55.950001,56.099998,55.161934,298600,1.3365,1.3398,1.3431,1.3354,0,118.9,117.48,119.17,117.31,206480,1,0
2/11/2013,159.779999,159.979996,159.25,159.699997,159.699997,12083500,151.740005,151.899994,151.389999,151.770004,134.73085,73775000,13992.96973,13992.96973,13940.41016,13971.24023,13971.24023,75090000,55.599998,55.599998,54.549999,54.650002,53.736183,592000,1.3407,1.3359,1.3428,1.3325,1,118.13,118.9,119.07,117.54,141280,0,1
2/12/2013,159.350006,160.050003,158.880005,159.889999,159.889999,7632300,151.779999,152.300003,151.610001,152.020004,134.952759,65392700,13971.24023,14038.96973,13968.94043,14018.7002,14018.7002,117180000,54.650002,55.349998,53.900002,55,54.080326,657700,1.3454,1.3406,1.3476,1.3365,1,118.66,118.27,118.9,117.81,98000,1,1
2/13/2013,159.600006,159.639999,158.770004,159.050003,159.050003,8961300,152.330002,152.610001,151.720001,152.149994,135.068145999999,82322600,14018.7002,14029.34961,13945.78027,13982.91016,13982.91016,130520000,55,55.099998,53.200001,53.299999,52.408756,668700,1.3453,1.3453,1.3521,1.3426,0,118.72,118.66,119.12,118.39,27820,1,0
2/14/2013,159.309998,159.649994,158.039992999999,158.350006,158.350006,12410200,151.690002,152.470001,151.520004,152.289992999999,135.192444,80834300,13982.91016,13990.36035,13921.94043,13973.38965,13973.38965,114800000,53.599998,54.150002,53.049999,53.400002,52.50708,434300,1.3361,1.3451,1.3456,1.3314,0,118,117.9,118.29,117.25,186860,0,1
2/15/2013,156.419998,156.580002,154.559998,155.759995,155.759995,23374100,152.429993,152.589996,151.550003,152.110001,135.032669,215226500,13973.38965,14001.92969,13906.73047,13981.75977,13981.75977,195670000,52.650002,53.099998,50.150002,50.299999,49.458916,1177500,1.3363,1.3363,1.3394,1.3306,1,117.66,117.96,118.11,116.28,216480,0,0
2/19/2013,155.800003,155.839996,154.929993,155.330002,155.330002,11803900,152.369995,153.279999,152.160004,153.25,136.044662,95105400,13981.75977,14044.82031,13977.90039,14035.6699199999,14035.6699199999,136410000,49.700001,49.849998,48.75,49.75,48.918118,1008400,1.3388,1.3352,1.3397,1.3329,1,117.52,117.48,117.6,116.55,134900,1,1
2/20/2013,153.899994,153.929993,150.839996,151.440002,151.440002,30924000,153.139999,153.190002,151.259995,151.339996,134.349121,160574800,14035.6699199999,14058.26953,13919.28027,13927.54004,13927.54004,138540000,49.049999,49.25,47,47.200001,46.410759,1086100,1.3281,1.3387,1.3434,1.327,0,115.6,117.35,117.66,115.02,219240,0,0
2/21/2013,152,153.410004,151.899994,152.619995,152.619995,17964800,150.960007,151.419998,149.940002,150.419998,133.532425,183257000,13927.54004,13927.54004,13834.40039,13880.62012,13880.62012,131410000,47.450001,49.200001,47.349998,49.049999,48.22982,1104200,1.3189,1.3283,1.3291,1.3161,0,113.53,115.2,115.31,113.32,248790,0,0
2/22/2013,152.259995,152.990005,151.929993,152.970001,152.970001,10093200,151.149994,151.889999,150.490005,151.889999,134.837387,106356600,13880.62012,14001.19043,13880.62012,14000.57031,14000.57031,139850000,50,50,47.950001,48.049999,47.246544,696300,1.319,1.319,1.3247,1.3146,1,114.1,113.6,114.79,113.6,173500,1,1
2/25/2013,153.520004,154.559998,153.309998,154.339996,154.339996,9488200,152.630005,152.860001,149,149,132.27182,245824800,14000.57031,14081.58008,13784.00977,13784.1699199999,13784.1699199999,152190000,48.75,51.549999,48.75,50.799999,49.950558,1231200,1.3062,1.3175,1.3319,1.3047,0,114.44,114.19,115.87,113.31,190540,1,0
2/26/2013,154.389999,156.800003,153.320007,156.220001,156.220001,18182300,149.720001,150.199997,148.729996,150.020004,133.177338,186596200,13784.1699199999,13918.44043,13784.1699199999,13900.12988,13900.12988,132580000,51.099998,51.849998,49.849998,51.849998,50.982998,1223900,1.3062,1.3062,1.3121,1.3018,1,112.71,113.64,114.34,112.41,257230,0,1
2/27/2013,155.460007,155.600006,154.080002,154.570007,154.570007,9596100,149.889999,152.330002,149.759995,151.910004,134.855133,150781900,13900.12988,14104.86035,13880.19043,14075.37012,14075.37012,107010000,51.900002,51.900002,49.799999,50.25,49.409756,887300,1.3139,1.306,1.3148,1.3041,1,111.87,112.8,113.35,111.65,220010,0,1
2/28/2013,154.089996,154.160004,152.389999,153,153,14864400,151.899994,152.869995,151.410004,151.610001,134.588837,126866000,14075.37012,14149.15039,14050.17969,14054.49023,14054.49023,177150000,50.049999,50.25,48.549999,49.099998,48.27898,796700,1.3056,1.3138,1.3163,1.3051,0,111.38,111.95,112.57,110.87,224450,0,0
3/1/2013,153.160004,153.610001,152.139999,152.440002,152.440002,11178800,151.089996,152.339996,150.410004,152.110001,135.032669,170634800,14054.49023,14107.08984,13937.59961,14089.66016,14089.66016,125920000,49.5,50.200001,48.799999,49.849998,49.016445,815400,1.3022,1.3055,1.3102,1.2967,0,110.4,110.9,111.36,109.82,251900,0,0
3/4/2013,152.449997,152.740005,151.869995,152.300003,152.300003,6643800,151.759995,152.919998,151.520004,152.919998,135.751724,99010200,14089.66016,14128.20996,14030.37012,14127.82031,14127.82031,110810000,49.599998,49.799999,47.5,47.799999,47.000721,784600,1.3026,1.3018,1.3032,1.2982,1,110.09,110.58,110.89,109.58,226780,0,0
3/5/2013,153.100006,153.389999,152.110001,152.380005,152.380005,10804200,153.660004,154.699997,153.639999,154.289992999999,136.967926,121431900,14127.82031,14286.37012,14127.82031,14253.76953,14253.76953,112100000,48.450001,48.5,47.549999,47.650002,46.853233,620600,1.3051,1.3026,1.3077,1.3009,1,111.61,110.1,111.93,110.1,233650,1,1
3/6/2013,152.169998,153.380005,151.649994,153.229996,153.229996,10856000,154.839996,154.919998,154.160004,154.5,137.154327,94469900,14253.76953,14320.65039,14253,14296.24023,14296.24023,116510000,47.650002,48.700001,46.099998,48.700001,47.885674,1570900,1.2967,1.3053,1.3072,1.2963,0,111.06,111.83,112.23,110.46,201770,0,0
3/7/2013,153.020004,153.210007,152.399994,152.690002,152.690002,6586700,154.699997,154.979996,154.520004,154.779999,137.402924,86101400,14296.24023,14354.69043,14296.24023,14329.49023,14329.49023,117080000,49,49.299999,47.700001,47.849998,47.049889,702800,1.3106,1.2967,1.3121,1.2967,1,111.15,111.08,111.4,110.41,213070,1,1
3/8/2013,151.610001,153.289992999999,151.399994,152.710007,152.710007,11859500,155.460007,155.649994,154.660004,155.440002,137.988846,123477800,14329.49023,14413.1699199999,14329.49023,14397.07031,14397.07031,115630000,47.25,48.700001,46.700001,47.549999,46.754906,1025100,1.3006,1.3107,1.3136,1.2957,0,110.85,110.9,111.33,109.14,228950,0,1
3/11/2013,152.820007,153.059998,152.649994,152.990005,152.990005,4810700,155.320007,156.039992999999,155.130005,156.029999,138.512604,83746800,14397.07031,14448.05957,14373.32031,14447.29004,14447.29004,94880000,47.75,47.950001,46.299999,46.650002,45.869953,738100,1.3045,1.2999,1.3054,1.298,1,110.22,110.67,110.72,109.53,164820,0,1
3/12/2013,154.070007,154.690002,153.899994,154.190002,154.190002,7265700,155.919998,156.100006,155.210007,155.679993,138.201843,105755800,14447.29004,14478.79981,14412.05957,14450.05957,14450.05957,102100000,47.450001,48.5,47.349998,48.25,47.443203,1058400,1.3034,1.3044,1.3076,1.2992,0,109.65,110.13,111.2,109.3,146000,0,1
3/13/2013,154.259995,154.600006,153.419998,153.660004,153.660004,7436400,155.759995,156.119995,155.229996,155.899994,138.397171,92550900,14450.05957,14472.79981,14411.66016,14455.28027,14455.28027,83920000,48.349998,48.549999,46.400002,46.700001,45.919117,752200,1.2961,1.3034,1.3065,1.2923,0,108.52,109.7,109.89,107.91,106230,0,0
3/14/2013,153.020004,154.169998,153.009995,153.679993,153.679993,11410400,156.309998,156.800003,155.910004,156.729996,139.133987,126329900,14455.28027,14539.29004,14455.28027,14539.13965,14539.13965,117390000,46.349998,47.599998,46.200001,47.049999,46.263264,798300,1.3005,1.2961,1.3033,1.2911,1,109.42,108.36,109.98,108.18,18270,1,1
3/15/2013,154.119995,154.720001,153.970001,154,154,5701300,155.850006,156.039992999999,155.309998,155.830002,138.950287,138601100,14539.13965,14539.13965,14470.5,14514.11035,14514.11035,407770000,47.150002,47.5,46.849998,47.450001,46.656578,2878400,1.3076,1.3005,1.3109,1.2999,1,109.82,109.32,110.53,109.02,186110,1,1
3/18/2013,155.699997,155.929993,155,155.380005,155.380005,9302400,154.339996,155.639999,154.199997,154.970001,138.183517,126704300,14514.11035,14521.58984,14404.20996,14452.05957,14452.05957,119640000,48.099998,48.75,47.75,48.25,47.443203,820900,1.2956,1.2959,1.2997,1.2882,0,109.51,109.83,109.83,107.78,180930,0,1
3/19/2013,155.220001,156.339996,155.100006,156.080002,156.080002,11023400,155.300003,155.509995,153.589996,154.610001,137.862427,167567300,14452.05957,14514.33984,14382.08984,14455.82031,14455.82031,122170000,48.049999,48.349998,46.950001,47.299999,46.509083,985800,1.2883,1.2957,1.2971,1.2845,0,107.45,109.41,109.54,107.25,226680,0,0
3/20/2013,155.529999,155.830002,154.880005,155.369995,155.369995,8221500,155.520004,155.949997,155.259995,155.690002,138.825424,113759300,14455.82031,14546.82031,14455.82031,14511.73047,14511.73047,121240000,47.150002,47.700001,46.849998,47.299999,46.509083,530300,1.2933,1.2881,1.2978,1.2854,1,108.72,107.59,108.92,107.55,169060,1,1
3/21/2013,156.169998,156.429993,155.880005,156.25,156.25,4992000,154.759995,155.639999,154.100006,154.360001,137.639511,128605000,14511.73047,14511.73047,14383.01953,14421.49023,14421.49023,110450000,48.150002,48.75,47.450001,48.299999,47.492363,994000,1.2898,1.2932,1.2956,1.288,0,107.47,108.48,108.75,107.08,190900,0,0
3/22/2013,155.449997,155.990005,155.419998,155.550003,155.550003,4746300,154.850006,155.600006,154.729996,155.600006,138.745224,111163600,14421.49023,14519.9502,14421.49023,14512.03027,14512.03027,101450000,48.150002,49.25,47.900002,48.799999,47.984005,1258700,1.2988,1.2898,1.3011,1.2889,1,107.66,107.31,107.96,106.9,174360,1,1
3/25/2013,154.710007,155.570007,154.360001,155.240005,155.240005,6819100,156.009995,156.270004,154.350006,154.949997,138.165634,151322300,14512.03027,14563.75,14395,14447.75,14447.75,124840000,48.650002,48.900002,47.799999,48.049999,47.246544,958300,1.2852,1.2972,1.3049,1.283,0,108.17,106.86,109.07,106.8,199230,1,1
3/26/2013,154.470001,154.910004,154.279999,154.720001,154.720001,7388700,155.589996,156.229996,155.419998,156.190002,139.271286,86856600,14447.75,14561.54004,14447.75,14559.65039,14559.65039,96030000,47.900002,48,46.549999,46.950001,46.16494,775200,1.2861,1.2852,1.289,1.2828,1,109.36,108.11,109.59,107.71,207410,1,1
3/27/2013,154.669998,155.619995,154.509995,155.360001,155.360001,6717000,155.259995,156.240005,155,156.190002,139.271286,99950600,14559.65039,14559.65039,14439.54981,14526.16016,14526.16016,92680000,46.799999,48.25,46.549999,48.200001,47.394032,889000,1.278,1.2862,1.2868,1.275,0,109.69,109.4,109.98,108.85,217520,1,1
3/28/2013,154.5,154.800003,154.220001,154.449997,154.449997,6851200,156.089996,156.850006,155.75,156.669998,139.69931,102932800,14526.16016,14585.09961,14520.86035,14578.54004,14578.54004,153710000,47.75,47.900002,46.950001,47.650002,46.853233,604000,1.2816,1.278,1.2845,1.2755,1,110.02,109.85,110.1,108.98,164970,1,1
4/1/2013,154.570007,154.929993,154.300003,154.669998,154.669998,4288100,156.589996,156.910004,155.669998,156.050003,139.146439,99194100,14578.54004,14605.71973,14531.48047,14572.84961,14572.84961,91400000,47.549999,47.799999,46.599998,46.900002,46.115776,499200,1.2849,1.2814,1.2868,1.2771,1,111.08,110.15,111.33,109.38,102140,1,0
4/2/2013,153.089996,153.309998,152.259995,152.429993,152.429993,9398300,156.610001,157.210007,156.369995,156.820007,139.833023,101504300,14572.84961,14684.49023,14572.84961,14662.00977,14662.00977,98420000,46.25,46.349998,42.349998,42.5,41.789345,1729800,1.28199999999999,1.2847,1.2879,1.2809,0,110.69,111.07,111.79,110,205640,0,0
4/3/2013,152.020004,152.529999,149.919998,150.729996,150.729996,15740800,156.910004,157.029999,154.820007,155.229996,138.415298,154167400,14662.00977,14683.12988,14525.36035,14550.34961,14550.34961,127140000,42.549999,42.549999,39.549999,40.450001,39.773628,2331500,1.2851,1.28199999999999,1.2865,1.279,1,107.11,110.28,110.43,106.78,304650,0,0
4/4/2013,149.649994,150.600006,149.440002,150.289992999999,150.289992999999,12429000,155.429993,156.169998,155.089996,155.860001,138.977019999999,131885000,14550.34961,14625.24023,14538.71973,14606.11035,14606.11035,104790000,40.200001,41.5,39.700001,41.049999,40.36359,1510800,1.2936,1.2849,1.295,1.2746,1,106.34,107.07,108.06,105.29,284410,0,0
4/5/2013,151.539992999999,152.960007,151.070007,152.809998,152.809998,14491800,153.949997,155.350006,153.770004,155.160004,138.352875,159666000,14606.11035,14606.11035,14434.42969,14565.25,14565.25,131250000,41.700001,42.099998,40.349998,40.799999,40.117767,1448900,1.299,1.2936,1.3041,1.29,1,104.12,106.49,106.65,103.62,273970,0,0
4/8/2013,152.389999,152.589996,151.600006,152.160004,152.160004,6246000,155.270004,156.220001,154.75,156.210007,139.289138999999,86571200,14565.25,14613.48047,14497.79981,14613.48047,14613.48047,106680000,40.849998,41.299999,40.150002,40.349998,39.675293,699100,1.3009,1.2975,1.3039,1.2963,1,104.66,104.28,105.55,103.4,245680,1,1
4/9/2013,152.320007,153.850006,152.279999,153.339996,153.339996,7042200,156.5,157.320007,155.979996,156.75,139.77063,101922200,14613.48047,14716.45996,14598.5,14673.45996,14673.45996,128580000,40.5,42.700001,40.299999,42.599998,41.887672,1156200,1.3082,1.3008,1.3104,1.3004,1,106.23,104.78,106.5,104.27,173290,1,1
4/10/2013,152.669998,152.710007,150.580002,150.75,150.75,18507400,157.169998,158.869995,157.130005,158.669998,141.482651,135711100,14673.45996,14826.66016,14673.45996,14802.24023,14802.24023,120520000,42.049999,42.099998,40.200001,40.400002,39.724461,857900,1.307,1.3082,1.3123,1.3052,0,105.79,106.19,106.47,105.16,136060,0,1
4/11/2013,150.759995,151.710007,150.630005,151.050003,151.050003,8063200,158.699997,159.710007,158.539992999999,159.190002,141.94635,110142500,14802.24023,14887.50977,14785.36035,14865.13965,14865.13965,144570000,40.400002,41.099998,39.650002,39.799999,39.134499,861500,1.3103,1.3069,1.3139,1.3044,1,104.27,105.5,105.94,103.7,116870,0,0
4/12/2013,148.649994,148.850006,143.429993,143.949997,143.949997,55601800,158.679993,159.039992999999,157.919998,158.800003,141.598557,116359900,14865.13965,14865.20996,14790.57031,14865.05957,14865.05957,119570000,39,39,36.700001,37.75,37.118771,1961100,1.3112,1.3098,1.3127,1.3037,1,103.11,104.29,104.39,101.09,121490,0,0
4/15/2013,136,136.75,130.509995,131.309998,131.309998,93804200,158,158.130005,155.100006,155.119995,138.317184,217259000,14865.05957,14865.05957,14598.58008,14599.2002,14599.2002,161680000,35.5,35.650002,33.700001,34.599998,34.021442,2529800,1.3036,1.3134,1.3135,1.3023,0,100.39,103.03,103.09,100.02,23650,0,0
5/1/2013,140.589996,141.550003,139.300003,141.110001,141.110001,13931100,159.330002,159.410004,158.100006,158.279999,141.134918,138874200,14839.79981,14839.79981,14687.04981,14700.9502,14700.9502,112620000,38.150002,38.25,36.75,37.5,36.872955,1288600,1.318,1.3169,1.3245,1.3161,1,99.95,101.82,102.33,98.76,267100,0,0
5/2/2013,142,142.470001,141.639999,141.919998,141.919998,11502200,158.679993,159.889999,158.529999,159.75,142.445679,96407600,14700.9502,14834.62988,14700.9502,14831.58008,14831.58008,91180000,38.299999,38.700001,37.599998,37.950001,37.31543,738300,1.3064,1.318,1.3216,1.3037,0,102.85,99.82,102.98,99.51,287670,1,1
5/3/2013,141.699997,142.710007,141.399994,142.089996,142.089996,11667100,161.139999,161.880005,159.779999,161.369995,143.890228,144202300,14831.58008,15009.58984,14831.58008,14973.95996,14973.95996,119890000,37.75,38.799999,37.049999,37.549999,36.922112,983300,1.3115,1.3065,1.31599999999999,1.3035,1,104.19,102.8,104.92,102.37,257170,1,1
